,Popularity,Title,URL,Year,Lyrics
377,8,There are places I remember,http://www.metrolyrics.com/there-are-places-i-remember-lyrics-beatles.html,2006,"There are places I remember all my life
Though some have changed
Some forever, not for better
Some have gone and some remain
All these places have their moments
Of lovers and friends I still can recall
Some are dead and some are living
In my life I loved them all
And with all these friends and lovers
There is no one compares with you
And these mem'ries lose their meaning
When I think of love as something new
And I know I'll never lose affection
For people and things that went before
I know I'll often stop and think about them
In my life I loved you more
And I know I'll never lose affection
For people and things that went before
I know I'll often stop and think about them
In my life I loved you more
In my life I loved you more"
378,2,There's A Place,http://www.metrolyrics.com/theres-a-place-lyrics-beatles.html,2000,"There is a place
Where I can go
When I feel low
When I feel blue
And it's my mind
And there's no time
When I'm alone
I think of you
And things you do
Go 'round my head
The things you said
Like ""I love only you""
In my mind there's no sorrow
Don't you know that it's so?
There'll be no sad tomorrow
Don't you know that it's so?
There is a place
Where I can go
When I feel low
When I feel blue
And it's my mind
And there's no time
When I'm alone
There's a place
There's a place
There's a place
There's a place..."
379,3,Things We Said Today,http://www.metrolyrics.com/things-we-said-today-lyrics-beatles.html,2006,"Things We Said Today""
You say you will love me
If I have to go
You'll be thinking of me
Somehow I will know
Someday when I'm lonely
Wishing you weren't so far away
Then I will remember
Things we said today
You say you'll be mine, girl
Till the end of time
These days such a kind girl
Seems so hard to find
Someday when we're dreaming
Deep in love, not a lot to say
Then we will remember
Things we said today
Me, I'm just the lucky kind
Love to hear you say that love is luck
And though we may be blind
Love is here to stay and that's enough
To make you mine, girl
Be the only one
Love me all the time, girl
We'll go on and on
Someday when we're dreaming
Deep in love, not a lot to say
Then we will remember
Things we said today
Me, I'm just the lucky kind
Love to hear you say that love is luck
Though we may be blind
Love is here to stay and that's enough
To make you mine, girl
Be the only one
Love me all the time, girl
We'll go on and on
Someday when we're dreaming
Deep in love, not a lot to say
Then we will remember
Things we said today"
380,0,Think For Yourself,http://www.metrolyrics.com/think-for-yourself-lyrics-beatles.html,2000,"I've got a word or two
To say about the things that you do
You're telling all those lies
About the good things that we can have
If we close our eyes
Do what you want to do
And go where you're going to
Think For Yourself
'Cause I won't be there with you
I left you far behind
The ruins of the life that you have in mind
And though you still can't see
I know your mind's made up
You're gonna cause more misery
Do what you want to do
And go where you're going to
Think For Yourself
'Cause I won't be there with you
Although your mind's opaque
Try thinking more if just for your own sake
The future still looks good
And you've got time to rectify
All the things that you should
Do what you want to do
And go where you're going to
Think For Yourself
'Cause I won't be there with you
Do what you want to do
And go where you're going to
Think For Yourself
'Cause I won't be there with you
Think For Yourself
'Cause I won't be there with you"
381,1,This Boy,http://www.metrolyrics.com/this-boy-lyrics-beatles.html,1988,"That boy
Took
My love
Away
Oh!, he'll regret it
Someday-ay
But this boy
Wants you
Back again
---
That boy
Isn't
Good
For you
Though he may want
You too
Oooh!
Ooh!, oh!, ooooh!
This boy
Wants you
Back again
---
Ohh!
And
This boy, (Ahhh!)
Would
Be happy, (Ahhh!)
Just
To love you, (Ahhh!)
But, oh!
My!, (Ahhh!)
Haa
Haa
Haa
That boy, (Ahhh!)
Won't
Be happy, (Ahhh!)
Till, (Ahhh!)
He's seen
You
Cry!
Haa
Haa
Haa
This boy
Wouldn't
Mind
The pain
Would always feel
The sa-ame
If this boy
Gets you
Back again
---
This boy
---
This boy
---
This boy
---"
382,1,Three Cool Cats,http://www.metrolyrics.com/three-cool-cats-lyrics-beatles.html,2006,"Three cool cats
Three cool cats
Are coming up in a beat up car
Spitting up a lift of candy bar
Talking on about how sharp they are
Three cool cats
Three cool chicks
Are walking down the street
Swinging their hips
Splitting up a bag of potato chips
I think cool cats really did flip
Three cool chicks
Yeah three cool chicks
Well up came that first cool cat
He said, ""Man look at that
Man, do you see what I see?""
""Well I want that middle chick""
""I want that little chick""
""Hey man save once chick for me""
Hey, well three cool chicks
Three cool chicks
Well they love like angels from up above
And three cool cats really fell in love
But three cool chicks
Made three fools out of three cool cats
Three cool cats
Well up came that first cool cat
He said, ""Man look at that
Man, do you see what I see?""
""Well I want that middle chick""
""I want that little chick""
""Hey man save one chick for me""
Yeah ah
Three cool chicks
Three cool chicks
They look like angels from up above
And three cool cats really fell in love
And three cool chicks
Made three fools out of three cool cats
Three cool cats
Three cool cats
Three cool cats
(Three cool cats, oh three cool cats.)"
383,5,Ticket To Ride,http://www.metrolyrics.com/ticket-to-ride-lyrics-beatles.html,1973,"I think I'm gonna be sad
I think it's today, yeah
The girl that's driving me mad
Is going away
She's got a ticket to ride
She's got a ticket to ride
She's got a ticket to ride
But she don't care
She said that living with me
Is bringing her down, yeah
For she would never be free
When I was around
She's got a ticket to ride
She's got a ticket to ride
She's got a ticket to ride
But she don't care
I don't know why she's riding so high
She ought to think twice
She ought to do right by me
Before she gets to saying goodbye
She ought to think twice
She ought to do right by me
I think I'm gonna be sad
I think it's today, yeah
The girl that's driving me mad
Is going away, yeah, oh
She's got a ticket to ride
She's got a ticket to ride
She's got a ticket to ride
But she don't care
I don't know why she's riding so high
She ought to think twice
She ought to do right by me
Before she gets to saying goodbye
She ought to think twice
She ought to do right by me
She said that living with me
Was bringing her down, yeah
For she would never be free
When I was around, oh
She's got a ticket to ride
She's got a ticket to ride
She's got a ticket to ride
But she don't care
My baby don't care
My baby don't care
My baby don't care
My baby don't care
My baby don't care
My baby don't care"
384,4,Till There Was You,http://www.metrolyrics.com/till-there-was-you-lyrics-beatles.html,2006,
385,0,To Know Her Is To Love Her,http://www.metrolyrics.com/to-know-her-is-to-love-her-lyrics-beatles.html,2014,"To know, know, know her
Is to love, love, love her
Just to see her smile
Makes my life worthwhile
Yes, just to know, know, know her
Is to love, love, love her
And I do (and I do and I), and I do (and I do and I), and I do (and I do and I da da da da da da)
I'll be good to her
I'll make love to her
Everyone says there'll come a day
When I'll walk alongside of her
Yes, just to know, know, know her
Is to love, love, love her
And I do (and I do and I), and I do (and I do and I), and I do (and I do and I, and I do and I)
Why can't she see
How blind can she be
Someday, she'll see
That she was meant just for me
To know, know, know her
Is to love, love, love her
Just to see her smile
Makes my life worthwhile
Yes, just to know, know, know her
Is to love, love, love, her
And I do (and I do and I), and I do (and I do and I), and I do (and I do and I, and I do and I)
Why can't she see
How blind can she be
Someday, she'll see
That she was meant just for me
Oh yeah to know, know, know her
Is to love, love, love her
Just to see her smile
Makes my life worthwhile
Yes, just to know, know, know her
Is to love, love, love her
And I do (and I do and I), and I do (and I do and I), and I do (and I do and I), and I do"
386,4,Tomorrow Never Knows,http://www.metrolyrics.com/tomorrow-never-knows-lyrics-beatles.html,1996,"Turn off your mind, relax and float down stream
It is not dying
It is not dying
Lay down all thoughts, surrender to the void
It is shining
It is shining
That you may see the meaning of within
It is being
It is being
That love is all, that love is everyone
It is knowing
It is knowing
That ignorance and hate may mourn the dead
It is believing
It is believing
But listen to the colour of your dream
It is not living
It is not living
All play the game, existence to the end
Of the beginning
Of the beginning
Of the beginning
Of the beginning
Of the beginning
Of the beginning
Of the beginning"
387,1,Too Much Monkey Business,http://www.metrolyrics.com/too-much-monkey-business-lyrics-beatles.html,2006,
388,0,Turn On Your Light,http://www.metrolyrics.com/turn-on-your-light-lyrics-beatles.html,2012,turn on your light your light relax and go down stream
389,6,Twist And Shout,http://www.metrolyrics.com/twist-and-shout-lyrics-beatles.html,2014,"Well, shake it up, baby, now (shake it up, baby)
Twist and shout (twist and shout)
Come on, come on, come on, come on, baby now (come on, baby)
Come on and work it on out (work it on out)
Well, work it on out, honey (work it on out)
You know, you look so good (look so good)
You know, you got me goin' now (got me goin')
Just like I knew you would (like I knew you would)
Well, shake it up, baby, now (shake it up, baby)
Twist and shout (twist and shout)
Come on, come on, come on, come on, baby, now (come on, baby)
Come on and work it on out (work it on out)
You know you twist you, little girl (twist, little girl)
You know you twist so fine (twist so fine)
Come on and twist a little closer now (twist a little closer)
And let me know that you're mine (let me know you're mine)
Yeah, shake it up, baby, now (shake it up, baby)
Twist and shout (twist and shout)
Come on, come on, come on, come on, baby, now (come on, baby)
Come on and work it on out (work it on out)
You know you twist you, little girl (twist, little girl)
You know you twist so fine (twist so fine)
Come on and twist a little closer now (twist a little closer)
And let me know that you're mine (let me know you're mine)
Well, shake it, shake it, shake it, baby, now (shake it up, baby)
Well, shake it, shake it, shake it, baby, now (shake it up, baby)
Well, shake it, shake it, shake it, baby, now (shake it up, baby)"
390,6,Two Of Us,http://www.metrolyrics.com/two-of-us-lyrics-beatles.html,1990,"""I Dig a Pygmy"", by Charles Hawtrey and the Deaf Aids
Phase One, in which Doris gets her oats
Two of us riding nowhere
Spending someone's hard-earned pay
You and me Sunday driving
Not arriving
On our way back home
We're on our way home
We're on our way home
We're going home
Two of us sending postcards
Writing letters on my wall
You and me burning matches
Lifting latches
On our way back home
We're on our way home
We're on our way home
We're going home
You and I have memories
Longer than the road
That stretches out ahead
Two of us wearing raincoats
Standing solo
In the sun
You and me chasing paper
Getting nowhere
On our way back home
We're on our way home
We're on our way home
We're going home
You and I have memories
Longer than the road
That stretches out ahead
Two of us wearing raincoats
Standing solo in the sun
You and me chasing paper
Getting nowhere
On our way back home
We're on our way home
We're on our way home
We're going home
We're going home
Better believe it
Goodbye"
